ax,ay,az,gx,gy,gz,mx,my,mz
1014,-9,16852,-0.001067,0.014939,-0.006402,58,28,-148
1008,-6,16853,-0.001067,0.014939,-0.006402,58,27,-148
1021,-5,16849,-0.001067,0.014939,-0.006402,57,28,-148
1021,-10,16841,-0.001067,0.014939,-0.006402,57,28,-148
1009,18,16860,-0.001067,0.014939,-0.006402,58,28,-148
1009,24,16852,-0.001067,0.014939,-0.006402,58,28,-148
1009,21,16884,-0.001067,0.014939,-0.006402,58,28,-148
1002,13,16875,-0.001067,0.014939,-0.006402,58,28,-148
994,4,16883,-0.001067,0.014405,-0.005869,58,28,-148
991,10,16882,-0.001067,0.014405,-0.005869,57,28,-149
981,7,16893,-0.001067,0.014405,-0.005869,57,28,-149
986,21,16898,-0.001067,0.014405,-0.005869,57,28,-149
989,-5,16879,-0.001067,0.014939,-0.005869,57,28,-149
997,-14,16882,-0.001067,0.014939,-0.006402,57,28,-149
1000,-17,16866,-0.001067,0.014405,-0.006402,57,28,-148
997,-12,16878,-0.001067,0.014405,-0.006402,57,28,-148
1005,-9,16857,-0.001067,0.014939,-0.006402,57,28,-148
1005,-13,16855,-0.001067,0.014939,-0.006402,57,28,-148
1003,-13,16853,-0.001067,0.014405,-0.006402,58,28,-148
989,-15,16848,-0.001067,0.014405,-0.006402,58,28,-149
984,-21,16861,-0.001067,0.014405,-0.006402,57,28,-148
970,-18,16850,-0.001067,0.014405,-0.006402,58,28,-148
969,-8,16848,-0.001067,0.014405,-0.005869,57,28,-149
978,-15,16863,-0.001067,0.014405,-0.005869,57,28,-149
982,-15,16876,-0.001067,0.014405,-0.005869,57,28,-149
985,-17,16862,-0.001067,0.014405,-0.005869,57,28,-149
986,-8,16872,-0.001067,0.014405,-0.005869,57,27,-148
1001,-19,16888,-0.001067,0.014405,-0.005869,57,27,-148
1002,-13,16892,-0.001067,0.014405,-0.005869,57,27,-148
1005,-39,16894,-0.001067,0.014405,-0.005869,57,27,-148
