x,y,z
17.993,7.94,-18.22
10.993,8.94,6.78
12.993,12.94,6.78
13.993,15.94,10.78
18.993,17.94,24.78
9.9933,14.94,3.78
12.993,11.94,-9.22
14.993,10.94,-8.22
24.993,13.94,-11.22
43.993,11.94,-32.22
39.993,20.94,-41.22
36.993,11.94,-42.22
31.993,12.94,-50.22
29.993,12.94,-25.22
32.993,15.94,-8.22
28.993,17.94,-9.22
7.9933,13.94,15.78
0.99333,15.94,32.78
-1.0067,12.94,39.78
-8.0067,16.94,32.78
-11.007,21.94,41.78
-5.0067,23.94,30.78
-8.0067,16.94,22.78
-5.0067,17.94,21.78
6.9933,-10.06,13.78
3.9933,-14.06,7.78
4.9933,-21.06,-3.22
10.993,-20.06,6.78
13.993,-23.06,-1.22
9.9933,-25.06,4.78
15.993,-21.06,12.78
11.993,-15.06,21.78
4.9933,6.94,24.78
1.9933,10.94,18.78
1.9933,12.94,19.78
-4.0067,11.94,6.78
-0.0066667,11.94,8.78
8.9933,11.94,0.78
-6.0067,11.94,-20.22
-10.007,8.94,-27.22
-2.0067,14.94,-43.22
0.99333,13.94,-42.22
7.9933,15.94,-34.22
4.9933,20.94,-27.22
0.99333,23.94,-18.22
-4.0067,18.94,-16.22
1.9933,14.94,10.78
9.9933,12.94,-1.22
10.993,8.94,-9.22
18.993,7.94,3.78
4.9933,10.94,3.78
18.993,15.94,7.78
16.993,11.94,-9.22
13.993,21.94,-1.22
13.993,25.94,-17.22
-0.0066667,30.94,-18.22
-0.0066667,37.94,-18.22
-6.0067,39.94,-29.22
13.993,38.94,-24.22
2.9933,31.94,-20.22
3.9933,24.94,-17.22
7.9933,20.94,-31.22
4.9933,13.94,-40.22
18.993,8.94,-21.22
19.993,1.94,-9.22
13.993,-3.06,-4.22
2.9933,-4.06,-4.22
7.9933,-5.06,-11.22
16.993,6.94,-3.22
11.993,-2.06,6.78
11.993,5.94,11.78
8.9933,2.94,-1.22
5.9933,9.94,7.78
11.993,17.94,3.78
12.993,17.94,2.78
4.9933,17.94,2.78
-1.0067,15.94,-16.22
0.99333,22.94,-19.22
-5.0067,16.94,-26.22
-8.0067,12.94,-13.22
-4.0067,7.94,-27.22
-14.007,1.94,-28.22
-16.007,-2.06,-27.22
-11.007,-1.06,-24.22
-17.007,-5.06,-7.22
-13.007,-5.06,2.78
-3.0067,-3.06,8.78
3.9933,0.94,-8.22
-1.0067,8.94,2.78
6.9933,17.94,7.78
0.99333,12.94,6.78
5.9933,17.94,1.78
17.993,19.94,-4.22
18.993,13.94,-16.22
18.993,16.94,-16.22
14.993,16.94,2.78
10.993,4.94,1.78
-0.0066667,-4.06,3.78
11.993,-3.06,3.78
4.9933,-3.06,14.78
-3.0067,-4.06,22.78
-9.0067,3.94,23.78
-15.007,0.94,27.78
-14.007,3.94,15.78
-10.007,9.94,3.78
-3.0067,14.94,-4.22
-7.0067,17.94,-6.22
-3.0067,41.94,-16.22
0.99333,37.94,-21.22
3.9933,31.94,-24.22
9.9933,30.94,-11.22
9.9933,31.94,-6.22
9.9933,22.94,-6.22
10.993,24.94,-13.22
9.9933,28.94,-17.22
9.9933,6.94,-23.22
3.9933,9.94,-22.22
-5.0067,16.94,-13.22
-13.007,11.94,-20.22
-20.007,13.94,-33.22
-17.007,16.94,-25.22
-5.0067,17.94,-9.22
-6.0067,16.94,-16.22
-4.0067,11.94,-12.22
-2.0067,4.94,-7.22
3.9933,7.94,4.78
6.9933,15.94,9.78
11.993,10.94,22.78
1.9933,8.94,30.78
-10.007,4.94,28.78
-7.0067,7.94,48.78
-9.0067,6.94,45.78
-7.0067,46.94,43.78
-3.0067,46.94,26.78
1.9933,49.94,14.78
8.9933,57.94,18.78
17.993,58.94,13.78
17.993,56.94,4.78
16.993,52.94,-11.22
20.993,50.94,3.78
19.993,20.94,11.78
17.993,17.94,24.78
16.993,6.94,29.78
5.9933,-1.06,17.78
5.9933,-1.06,23.78
11.993,7.94,26.78
10.993,6.94,25.78
4.9933,5.94,19.78
4.9933,4.94,16.78
10.993,9.94,7.78
11.993,14.94,5.78
10.993,18.94,2.78
14.993,23.94,-4.22
5.9933,19.94,-0.22
8.9933,23.94,13.78
5.9933,23.94,-0.22
15.993,26.94,-1.22
4.9933,24.94,-11.22
11.993,28.94,-10.22
20.993,14.94,-6.22
16.993,5.94,3.78
14.993,10.94,-3.22
