ax,ay,az,gx,gy,gz,mx,my,mz
1034,-97,16895,-0.000534,0.014939,-0.005869,64,-4,-87
1038,-108,16886,-0.000534,0.014939,-0.005869,64,-3,-87
1037,-96,16886,-0.000534,0.014939,-0.005869,64,-4,-87
1027,-92,16885,-0.000534,0.014939,-0.005869,64,-4,-87
1015,-100,16880,-0.000534,0.014939,-0.006402,65,-4,-87
1020,-96,16868,-0.000534,0.014939,-0.006402,64,-4,-87
1017,-85,16865,-0.001067,0.014939,-0.006402,64,-4,-87
1015,-84,16869,-0.001067,0.014939,-0.006402,64,-4,-87
1013,-86,16864,-0.001067,0.014939,-0.006402,64,-4,-87
1010,-77,16856,-0.001067,0.014939,-0.006402,64,-4,-87
1018,-76,16841,-0.001067,0.014939,-0.006402,64,-4,-87
1028,-81,16844,-0.001067,0.014939,-0.006402,64,-4,-87
1014,-68,16850,-0.001067,0.014939,-0.005869,64,-4,-87
1007,-75,16874,-0.001067,0.014939,-0.005869,64,-4,-88
1012,-79,16871,-0.001067,0.014939,-0.005869,64,-4,-88
1005,-80,16869,-0.001067,0.015473,-0.005869,64,-4,-88
1005,-85,16861,-0.001067,0.015473,-0.005869,64,-4,-88
997,-91,16874,-0.001067,0.015473,-0.005869,64,-4,-88
1018,-91,16886,-0.001067,0.015473,-0.005869,64,-4,-88
1015,-98,16887,-0.001067,0.015473,-0.005869,64,-4,-88
1040,-95,16868,-0.001067,0.015473,-0.005869,64,-4,-88
1042,-80,16856,-0.001067,0.015473,-0.005869,64,-4,-88
1036,-66,16869,-0.001067,0.015473,-0.005869,64,-4,-88
1032,-63,16846,-0.001067,0.015473,-0.005869,64,-4,-88
1035,-66,16862,-0.001067,0.015473,-0.005869,64,-4,-88
1039,-58,16867,-0.001067,0.015473,-0.005869,64,-4,-88
1011,-56,16862,-0.001067,0.015473,-0.005869,63,-4,-88
1019,-51,16877,-0.001067,0.015473,-0.005869,63,-4,-88
1007,-47,16890,-0.001067,0.015473,-0.005869,64,-4,-88
1010,-56,16886,-0.001067,0.015473,-0.005869,64,-4,-88
1004,-60,16871,-0.001067,0.015473,-0.005869,64,-4,-88
1014,-54,16891,-0.000534,0.015473,-0.005869,64,-4,-88
1017,-44,16891,-0.000534,0.015473,-0.005869,64,-4,-88
1030,-53,16886,-0.000534,0.015473,-0.005869,64,-4,-87
1036,-49,16900,-0.000534,0.015473,-0.006402,64,-5,-87
1031,-51,16884,-0.001067,0.015473,-0.006402,64,-4,-87
1032,-56,16866,-0.001067,0.016006,-0.006402,64,-4,-87
1040,-61,16852,-0.000534,0.016006,-0.006402,64,-4,-87
1046,-67,16856,-0.000534,0.015473,-0.006402,64,-5,-88
1046,-72,16873,-0.001067,0.015473,-0.006402,64,-5,-87
1040,-70,16867,-0.001067,0.015473,-0.006402,63,-4,-87
1033,-63,16858,-0.001067,0.015473,-0.006402,64,-5,-88
1026,-69,16850,-0.001067,0.015473,-0.006402,64,-4,-87
1029,-64,16856,-0.001067,0.015473,-0.006402,64,-5,-87
1029,-66,16872,-0.001067,0.015473,-0.006402,64,-5,-87
1015,-61,16896,-0.001067,0.015473,-0.006402,64,-5,-87
1019,-57,16886,-0.001067,0.015473,-0.005869,64,-5,-87
1017,-57,16887,-0.001067,0.015473,-0.005869,64,-4,-87
1021,-50,16894,-0.001067,0.015473,-0.005869,64,-5,-87
1017,-54,16910,-0.001067,0.015473,-0.005869,64,-5,-87
1020,-52,16914,-0.001067,0.015473,-0.005869,64,-5,-87
1020,-59,16921,-0.001067,0.015473,-0.005869,64,-5,-87
1017,-58,16947,-0.001067,0.015473,-0.005869,64,-5,-87
1026,-55,16926,-0.001067,0.015473,-0.005869,64,-5,-87
1015,-52,16938,-0.001067,0.015473,-0.005869,64,-4,-87
1015,-50,16931,-0.001067,0.015473,-0.005869,64,-4,-88
1014,-63,16935,-0.001067,0.015473,-0.005869,64,-4,-88
1011,-66,16919,-0.001067,0.015473,-0.005869,64,-4,-88
1004,-73,16928,-0.001067,0.014939,-0.005869,64,-4,-88
1001,-71,16913,-0.001067,0.014939,-0.005869,64,-4,-88
1000,-74,16886,-0.001067,0.014939,-0.005869,64,-4,-87
996,-64,16895,-0.001067,0.014939,-0.005869,64,-4,-87
1009,-58,16900,-0.001067,0.014939,-0.005869,64,-4,-88
1008,-62,16886,-0.000534,0.014939,-0.005869,63,-4,-87
1010,-60,16877,-0.001067,0.014939,-0.005869,63,-4,-87
1023,-55,16897,-0.000534,0.014939,-0.005869,63,-4,-87
1032,-45,16897,-0.001067,0.014939,-0.005869,63,-4,-87
1025,-44,16900,-0.001067,0.014939,-0.005869,63,-4,-87
1031,-43,16903,-0.001067,0.014939,-0.005869,63,-4,-87
1030,-57,16912,-0.001067,0.014939,-0.005869,63,-4,-87
1028,-64,16911,-0.001067,0.014939,-0.005869,63,-4,-87
1026,-68,16927,-0.001067,0.014939,-0.005869,63,-5,-87
1027,-65,16924,-0.001067,0.014939,-0.005869,63,-4,-87
1013,-60,16910,-0.001067,0.014939,-0.005869,63,-4,-87
1006,-69,16893,-0.001067,0.015473,-0.006402,64,-5,-87
1017,-63,16898,-0.001067,0.015473,-0.006402,63,-5,-88
984,-67,16897,-0.001067,0.015473,-0.006402,63,-4,-88
991,-67,16895,-0.000534,0.015473,-0.006402,63,-4,-88
995,-67,16883,-0.000534,0.015473,-0.006402,64,-4,-88
1003,-61,16864,-0.000534,0.015473,-0.006402,63,-4,-88
1000,-62,16856,-0.000534,0.015473,-0.006402,63,-4,-88
1005,-70,16853,-0.001067,0.015473,-0.006402,63,-4,-88
1012,-71,16861,-0.001067,0.015473,-0.006402,63,-4,-87
1011,-76,16852,-0.001067,0.015473,-0.006402,63,-4,-87
1044,-70,16857,-0.001067,0.015473,-0.006402,63,-4,-87
1048,-73,16847,-0.001067,0.015473,-0.006402,64,-4,-87
1045,-68,16842,-0.001067,0.015473,-0.006402,64,-4,-87
1037,-74,16860,-0.001067,0.015473,-0.006402,64,-4,-87
1040,-69,16870,-0.001067,0.015473,-0.006402,64,-4,-87
1036,-65,16882,-0.001067,0.015473,-0.006402,64,-4,-87
1036,-66,16879,-0.000534,0.015473,-0.006402,64,-4,-87
1033,-70,16886,-0.000534,0.015473,-0.006402,64,-4,-87
1025,-75,16879,-0.000534,0.015473,-0.006402,65,-4,-87
1010,-71,16889,-0.000534,0.015473,-0.006402,64,-4,-87
1013,-72,16892,-0.000534,0.015473,-0.006402,64,-4,-87
1011,-66,16883,-0.000534,0.015473,-0.006402,64,-4,-88
1002,-66,16881,-0.000534,0.015473,-0.006402,64,-4,-88
1004,-75,16863,-0.000534,0.015473,-0.006402,64,-4,-88
1005,-70,16873,-0.001067,0.015473,-0.006402,64,-4,-88
1005,-64,16874,-0.001067,0.015473,-0.006402,64,-4,-88
1008,-57,16869,-0.001067,0.015473,-0.006402,63,-5,-88
1017,-57,16874,-0.001067,0.015473,-0.006402,64,-5,-88
1005,-56,16896,-0.001067,0.015473,-0.006402,64,-4,-88
1008,-56,16894,-0.001067,0.015473,-0.006402,64,-4,-88
1015,-65,16896,-0.001067,0.015473,-0.006402,64,-4,-88
1019,-66,16908,-0.001067,0.015473,-0.006402,64,-4,-87
1014,-65,16916,-0.001067,0.015473,-0.006402,64,-4,-87
1014,-70,16912,-0.001067,0.015473,-0.006402,64,-4,-87
1016,-69,16908,-0.001067,0.015473,-0.006402,64,-4,-87
1013,-78,16906,-0.001067,0.015473,-0.006402,64,-4,-87
1018,-87,16893,-0.001067,0.015473,-0.006402,64,-4,-87
